country,kind,series_name,title,month,base_year,base_value,currency,value,scope_sections,source_url,is_placeholder,provenance_note,replace_with
IN,CPI,CPI-ALL,"Consumer Price Index, All Items",2023-06,2024,100.0,INR,95.3,,https://api.mospi.gov.in/api/cpi/getCPIData?base_year=2024&year=<YEAR>&month_code=<MONTH>&limit=100&page=1&sector_code=3,false,"REAL. Consumer Price Index, Combined (rural + urban), All-India General index, base 2024 = 100, published monthly by the Ministry of Statistics and Programme Implementation / National Statistical Office, Government of India (eSankhyiki API, sector Combined, state All India). Value taken as published, no transformation. Retrieved 2026-09-11. These months are the publisher's own BACK-CAST series on this base (`series=Back` from the same API), not a rescaled older series, so they are published values.",
IN,CPI,CPI-ALL,"Consumer Price Index, All Items",2023-07,2024,100.0,INR,98.1,,https://api.mospi.gov.in/api/cpi/getCPIData?base_year=2024&year=<YEAR>&month_code=<MONTH>&limit=100&page=1&sector_code=3,false,"REAL. Consumer Price Index, Combined (rural + urban), All-India General index, base 2024 = 100, published monthly by the Ministry of Statistics and Programme Implementation / National Statistical Office, Government of India (eSankhyiki API, sector Combined, state All India). Value taken as published, no transformation. Retrieved 2026-09-11. These months are the publisher's own BACK-CAST series on this base (`series=Back` from the same API), not a rescaled older series, so they are published values.",
IN,CPI,CPI-ALL,"Consumer Price Index, All Items",2023-08,2024,100.0,INR,98.1,,https://api.mospi.gov.in/api/cpi/getCPIData?base_year=2024&year=<YEAR>&month_code=<MONTH>&limit=100&page=1&sector_code=3,false,"REAL. Consumer Price Index, Combined (rural + urban), All-India General index, base 2024 = 100, published monthly by the Ministry of Statistics and Programme Implementation / National Statistical Office, Government of India (eSankhyiki API, sector Combined, state All India). Value taken as published, no transformation. Retrieved 2026-09-11. These months are the publisher's own BACK-CAST series on this base (`series=Back` from the same API), not a rescaled older series, so they are published values.",
IN,CPI,CPI-ALL,"Consumer Price Index, All Items",2023-09,2024,100.0,INR,97.0,,https://api.mospi.gov.in/api/cpi/getCPIData?base_year=2024&year=<YEAR>&month_code=<MONTH>&limit=100&page=1&sector_code=3,false,"REAL. Consumer Price Index, Combined (rural + urban), All-India General index, base 2024 = 100, published monthly by the Ministry of Statistics and Programme Implementation / National Statistical Office, Government of India (eSankhyiki API, sector Combined, state All India). Value taken as published, no transformation. Retrieved 2026-09-11. These months are the publisher's own BACK-CAST series on this base (`series=Back` from the same API), not a rescaled older series, so they are published values.",
IN,CPI,CPI-ALL,"Consumer Price Index, All Items",2023-10,2024,100.0,INR,97.6,,https://api.mospi.gov.in/api/cpi/getCPIData?base_year=2024&year=<YEAR>&month_code=<MONTH>&limit=100&page=1&sector_code=3,false,"REAL. Consumer Price Index, Combined (rural + urban), All-India General index, base 2024 = 100, published monthly by the Ministry of Statistics and Programme Implementation / National Statistical Office, Government of India (eSankhyiki API, sector Combined, state All India). Value taken as published, no transformation. Retrieved 2026-09-11. These months are the publisher's own BACK-CAST series on this base (`series=Back` from the same API), not a rescaled older series, so they are published values.",
IN,CPI,CPI-ALL,"Consumer Price Index, All Items",2023-11,2024,100.0,INR,98.1,,https://api.mospi.gov.in/api/cpi/getCPIData?base_year=2024&year=<YEAR>&month_code=<MONTH>&limit=100&page=1&sector_code=3,false,"REAL. Consumer Price Index, Combined (rural + urban), All-India General index, base 2024 = 100, published monthly by the Ministry of Statistics and Programme Implementation / National Statistical Office, Government of India (eSankhyiki API, sector Combined, state All India). Value taken as published, no transformation. Retrieved 2026-09-11. These months are the publisher's own BACK-CAST series on this base (`series=Back` from the same API), not a rescaled older series, so they are published values.",
IN,CPI,CPI-ALL,"Consumer Price Index, All Items",2023-12,2024,100.0,INR,97.8,,https://api.mospi.gov.in/api/cpi/getCPIData?base_year=2024&year=<YEAR>&month_code=<MONTH>&limit=100&page=1&sector_code=3,false,"REAL. Consumer Price Index, Combined (rural + urban), All-India General index, base 2024 = 100, published monthly by the Ministry of Statistics and Programme Implementation / National Statistical Office, Government of India (eSankhyiki API, sector Combined, state All India). Value taken as published, no transformation. Retrieved 2026-09-11. These months are the publisher's own BACK-CAST series on this base (`series=Back` from the same API), not a rescaled older series, so they are published values.",
IN,CPI,CPI-ALL,"Consumer Price Index, All Items",2024-01,2024,100.0,INR,97.7,,https://api.mospi.gov.in/api/cpi/getCPIData?base_year=2024&year=<YEAR>&month_code=<MONTH>&limit=100&page=1&sector_code=3,false,"REAL. Consumer Price Index, Combined (rural + urban), All-India General index, base 2024 = 100, published monthly by the Ministry of Statistics and Programme Implementation / National Statistical Office, Government of India (eSankhyiki API, sector Combined, state All India). Value taken as published, no transformation. Retrieved 2026-09-11. These months are the publisher's own BACK-CAST series on this base (`series=Back` from the same API), not a rescaled older series, so they are published values.",
IN,CPI,CPI-ALL,"Consumer Price Index, All Items",2024-02,2024,100.0,INR,97.9,,https://api.mospi.gov.in/api/cpi/getCPIData?base_year=2024&year=<YEAR>&month_code=<MONTH>&limit=100&page=1&sector_code=3,false,"REAL. Consumer Price Index, Combined (rural + urban), All-India General index, base 2024 = 100, published monthly by the Ministry of Statistics and Programme Implementation / National Statistical Office, Government of India (eSankhyiki API, sector Combined, state All India). Value taken as published, no transformation. Retrieved 2026-09-11. These months are the publisher's own BACK-CAST series on this base (`series=Back` from the same API), not a rescaled older series, so they are published values.",
IN,CPI,CPI-ALL,"Consumer Price Index, All Items",2024-03,2024,100.0,INR,97.9,,https://api.mospi.gov.in/api/cpi/getCPIData?base_year=2024&year=<YEAR>&month_code=<MONTH>&limit=100&page=1&sector_code=3,false,"REAL. Consumer Price Index, Combined (rural + urban), All-India General index, base 2024 = 100, published monthly by the Ministry of Statistics and Programme Implementation / National Statistical Office, Government of India (eSankhyiki API, sector Combined, state All India). Value taken as published, no transformation. Retrieved 2026-09-11. These months are the publisher's own BACK-CAST series on this base (`series=Back` from the same API), not a rescaled older series, so they are published values.",
IN,CPI,CPI-ALL,"Consumer Price Index, All Items",2024-04,2024,100.0,INR,98.3,,https://api.mospi.gov.in/api/cpi/getCPIData?base_year=2024&year=<YEAR>&month_code=<MONTH>&limit=100&page=1&sector_code=3,false,"REAL. Consumer Price Index, Combined (rural + urban), All-India General index, base 2024 = 100, published monthly by the Ministry of Statistics and Programme Implementation / National Statistical Office, Government of India (eSankhyiki API, sector Combined, state All India). Value taken as published, no transformation. Retrieved 2026-09-11. These months are the publisher's own BACK-CAST series on this base (`series=Back` from the same API), not a rescaled older series, so they are published values.",
IN,CPI,CPI-ALL,"Consumer Price Index, All Items",2024-05,2024,100.0,INR,98.9,,https://api.mospi.gov.in/api/cpi/getCPIData?base_year=2024&year=<YEAR>&month_code=<MONTH>&limit=100&page=1&sector_code=3,false,"REAL. Consumer Price Index, Combined (rural + urban), All-India General index, base 2024 = 100, published monthly by the Ministry of Statistics and Programme Implementation / National Statistical Office, Government of India (eSankhyiki API, sector Combined, state All India). Value taken as published, no transformation. Retrieved 2026-09-11. These months are the publisher's own BACK-CAST series on this base (`series=Back` from the same API), not a rescaled older series, so they are published values.",
IN,CPI,CPI-ALL,"Consumer Price Index, All Items",2024-06,2024,100.0,INR,100.2,,https://api.mospi.gov.in/api/cpi/getCPIData?base_year=2024&year=<YEAR>&month_code=<MONTH>&limit=100&page=1&sector_code=3,false,"REAL. Consumer Price Index, Combined (rural + urban), All-India General index, base 2024 = 100, published monthly by the Ministry of Statistics and Programme Implementation / National Statistical Office, Government of India (eSankhyiki API, sector Combined, state All India). Value taken as published, no transformation. Retrieved 2026-09-11. These months are the publisher's own BACK-CAST series on this base (`series=Back` from the same API), not a rescaled older series, so they are published values.",
IN,CPI,CPI-ALL,"Consumer Price Index, All Items",2024-07,2024,100.0,INR,101.7,,https://api.mospi.gov.in/api/cpi/getCPIData?base_year=2024&year=<YEAR>&month_code=<MONTH>&limit=100&page=1&sector_code=3,false,"REAL. Consumer Price Index, Combined (rural + urban), All-India General index, base 2024 = 100, published monthly by the Ministry of Statistics and Programme Implementation / National Statistical Office, Government of India (eSankhyiki API, sector Combined, state All India). Value taken as published, no transformation. Retrieved 2026-09-11. These months are the publisher's own BACK-CAST series on this base (`series=Back` from the same API), not a rescaled older series, so they are published values.",
IN,CPI,CPI-ALL,"Consumer Price Index, All Items",2024-08,2024,100.0,INR,101.7,,https://api.mospi.gov.in/api/cpi/getCPIData?base_year=2024&year=<YEAR>&month_code=<MONTH>&limit=100&page=1&sector_code=3,false,"REAL. Consumer Price Index, Combined (rural + urban), All-India General index, base 2024 = 100, published monthly by the Ministry of Statistics and Programme Implementation / National Statistical Office, Government of India (eSankhyiki API, sector Combined, state All India). Value taken as published, no transformation. Retrieved 2026-09-11. These months are the publisher's own BACK-CAST series on this base (`series=Back` from the same API), not a rescaled older series, so they are published values.",
IN,CPI,CPI-ALL,"Consumer Price Index, All Items",2024-09,2024,100.0,INR,102.3,,https://api.mospi.gov.in/api/cpi/getCPIData?base_year=2024&year=<YEAR>&month_code=<MONTH>&limit=100&page=1&sector_code=3,false,"REAL. Consumer Price Index, Combined (rural + urban), All-India General index, base 2024 = 100, published monthly by the Ministry of Statistics and Programme Implementation / National Statistical Office, Government of India (eSankhyiki API, sector Combined, state All India). Value taken as published, no transformation. Retrieved 2026-09-11. These months are the publisher's own BACK-CAST series on this base (`series=Back` from the same API), not a rescaled older series, so they are published values.",
IN,CPI,CPI-ALL,"Consumer Price Index, All Items",2024-10,2024,100.0,INR,103.7,,https://api.mospi.gov.in/api/cpi/getCPIData?base_year=2024&year=<YEAR>&month_code=<MONTH>&limit=100&page=1&sector_code=3,false,"REAL. Consumer Price Index, Combined (rural + urban), All-India General index, base 2024 = 100, published monthly by the Ministry of Statistics and Programme Implementation / National Statistical Office, Government of India (eSankhyiki API, sector Combined, state All India). Value taken as published, no transformation. Retrieved 2026-09-11. These months are the publisher's own BACK-CAST series on this base (`series=Back` from the same API), not a rescaled older series, so they are published values.",
IN,CPI,CPI-ALL,"Consumer Price Index, All Items",2024-11,2024,100.0,INR,103.5,,https://api.mospi.gov.in/api/cpi/getCPIData?base_year=2024&year=<YEAR>&month_code=<MONTH>&limit=100&page=1&sector_code=3,false,"REAL. Consumer Price Index, Combined (rural + urban), All-India General index, base 2024 = 100, published monthly by the Ministry of Statistics and Programme Implementation / National Statistical Office, Government of India (eSankhyiki API, sector Combined, state All India). Value taken as published, no transformation. Retrieved 2026-09-11. These months are the publisher's own BACK-CAST series on this base (`series=Back` from the same API), not a rescaled older series, so they are published values.",
IN,CPI,CPI-ALL,"Consumer Price Index, All Items",2024-12,2024,100.0,INR,102.9,,https://api.mospi.gov.in/api/cpi/getCPIData?base_year=2024&year=<YEAR>&month_code=<MONTH>&limit=100&page=1&sector_code=3,false,"REAL. Consumer Price Index, Combined (rural + urban), All-India General index, base 2024 = 100, published monthly by the Ministry of Statistics and Programme Implementation / National Statistical Office, Government of India (eSankhyiki API, sector Combined, state All India). Value taken as published, no transformation. Retrieved 2026-09-11. These months are the publisher's own BACK-CAST series on this base (`series=Back` from the same API), not a rescaled older series, so they are published values.",
IN,CPI,CPI-ALL,"Consumer Price Index, All Items",2025-01,2024,100.0,INR,101.67,,https://api.mospi.gov.in/api/cpi/getCPIData?base_year=2024&year=<YEAR>&month_code=<MONTH>&limit=100&page=1&sector_code=3,false,"REAL. Consumer Price Index, Combined (rural + urban), All-India General index, base 2024 = 100, published monthly by the Ministry of Statistics and Programme Implementation / National Statistical Office, Government of India (eSankhyiki API, sector Combined, state All India). Value taken as published, no transformation. Retrieved 2026-09-11.",
IN,CPI,CPI-ALL,"Consumer Price Index, All Items",2025-02,2024,100.0,INR,101.32,,https://api.mospi.gov.in/api/cpi/getCPIData?base_year=2024&year=<YEAR>&month_code=<MONTH>&limit=100&page=1&sector_code=3,false,"REAL. Consumer Price Index, Combined (rural + urban), All-India General index, base 2024 = 100, published monthly by the Ministry of Statistics and Programme Implementation / National Statistical Office, Government of India (eSankhyiki API, sector Combined, state All India). Value taken as published, no transformation. Retrieved 2026-09-11.",
IN,CPI,CPI-ALL,"Consumer Price Index, All Items",2025-03,2024,100.0,INR,101.39,,https://api.mospi.gov.in/api/cpi/getCPIData?base_year=2024&year=<YEAR>&month_code=<MONTH>&limit=100&page=1&sector_code=3,false,"REAL. Consumer Price Index, Combined (rural + urban), All-India General index, base 2024 = 100, published monthly by the Ministry of Statistics and Programme Implementation / National Statistical Office, Government of India (eSankhyiki API, sector Combined, state All India). Value taken as published, no transformation. Retrieved 2026-09-11.",
